"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0387475823630156,21,676,2.10919969097326,"GO:0042330 taxis "," http://amigo.geneontology.org/amigo/term/GO:0042330"," EFNA2  TAFA4  GAP43  AKIRIN1  CMKLR1  PLA2G10  EDN3  HOXB9  CKLF  CMTM1  P2RX4  NRG1  NBL1  GREM1  GDNF  CCL15-CCL14  P2RY12  MAPK14"
0.0387475823630156,32,1222,1.77796772329255,"GO:0044092 negative regulation of molecular function "," http://amigo.geneontology.org/amigo/term/GO:0044092"," PLA2G10  PKIB  SPINK6  SRI  PTK6  HAND1  TP53  GSTO1  HMGA2  PEX19  FABP1  PPP1R14D  CMKLR1  BIRC5  IL7  GNAI2  GRP  PI15  CDKN2B  LYPD1  DKK2  HAND2  RD3  LY6G6D  SLURP2"
0.0387475823630156,10,212,3.20264822798276,"GO:0051216 cartilage development "," http://amigo.geneontology.org/amigo/term/GO:0051216"," RFLNA  HMGA2  HOXA11  CCN4  MAPK14  HAND1  HAND2  GREM1"
0.0387475823630156,5,54,6.28667985492911,"GO:0051972 regulation of telomerase activity "," http://amigo.geneontology.org/amigo/term/GO:0051972"," TP53  GREM1  PKIB"
0.0387475823630156,3,15,13.5792284866469,"GO:0060394 negative regulation of pathway-restricted SMAD protein phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0060394"," GREM1"
0.0387475823630156,3,15,13.5792284866469,"GO:0061430 bone trabecula morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0061430"," GREM1"
0.0387475823630156,2,4,33.9480712166172,"GO:0090187 positive regulation of pancreatic juice secretion "," http://amigo.geneontology.org/amigo/term/GO:0090187"," SCT"
0.0387475823630156,31,1172,1.79588772647634,"GO:1901698 response to nitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:1901698"," RAP1A  RAP1B  LYPD1  REG3A  LY6G6D  PQBP1  P2RX4  TP53  RGS10  PID1  SLURP2  GAL  MAP1LC3A  MAPK14  OGG1  GNAI2  ACVR1C  EREG  SST  FOLR2  P2RY12  NSG2  AGTRAP  ATXN3  UBAC2"
0.0387475823630156,12,285,2.85878494455724,"GO:1901988 negative regulation of cell cycle phase transition "," http://amigo.geneontology.org/amigo/term/GO:1901988"," TRIP13  MRNIP  BIRC5  RBM38  MUC1  NSUN2  MAPK14  SYF2  TP53  CDKN2B  RPS27L"
0.0398528744219659,4,33,8.22983544645266,"GO:0038083 peptidyl-tyrosine autophosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0038083"," NRG1  GREM1"
0.0398528744219659,33,1280,1.75044742210682,"GO:0043085 positive regulation of catalytic activity "," http://amigo.geneontology.org/amigo/term/GO:0043085"," FAS  TBC1D15  EDN3  EREG  ADCYAP1  RABGAP1L  NRG1  BTC  RFC5  TNFSF10  RGS10  HMGA2  PPP1R14D  CHP2  GREM1  GDNF  RPS27L  RCVRN  GNAI2  FGF13  FABP1  MOB2  ODAM  MAPK14  ACVR1C  PKIB  MRNIP  CD86  RAP1A  P2RY12"
0.0398528744219659,4,33,8.22983544645266,"GO:0044819 mitotic G1/S transition checkpoint signaling "," http://amigo.geneontology.org/amigo/term/GO:0044819"," RBM38  MUC1  TP53  RPS27L"
0.0398528744219659,4,33,8.22983544645266,"GO:0070168 negative regulation of biomineral tissue development "," http://amigo.geneontology.org/amigo/term/GO:0070168"," RFLNA  GREM1"
0.0409734105078464,11,253,2.95200619274932,"GO:0045930 negative regulation of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0045930"," BTG3  MRNIP  BIRC5  RBM38  MUC1  SYF2  TP53  CDKN2B  TRIP13  RPS27L"
0.0439764559069202,4,34,7.98778146273346,"GO:0110150 negative regulation of biomineralization "," http://amigo.geneontology.org/amigo/term/GO:0110150"," RFLNA  GREM1"
0.0443823628497575,3,16,12.7305267062315,"GO:0032306 regulation of prostaglandin secretion "," http://amigo.geneontology.org/amigo/term/GO:0032306"," PLA2G10  P2RX4"
0.0453713406212853,11,257,2.90606057107229,"GO:0048863 stem cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0048863"," GPM6A  NRG1  GDNF  NSUN2  MAPK14  FAM172A  EDN3  HAND2  GREM1  HMGA2  TP53"
0.0473025895695399,4,35,7.75955913522679,"GO:0002021 response to dietary excess "," http://amigo.geneontology.org/amigo/term/GO:0002021"," MAPK14  ACVR1C  SCT"
0.0473025895695399,4,35,7.75955913522679,"GO:0035590 purinergic nucleotide receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0035590"," GNAI2  P2RX4  P2RY12  P2RY14"
0.0473025895695399,4,35,7.75955913522679,"GO:0048799 animal organ maturation "," http://amigo.geneontology.org/amigo/term/GO:0048799"," RFLNA  GREM1"
0.050579187323207,8,151,3.59714661897931,"GO:0000077 DNA damage checkpoint signaling "," http://amigo.geneontology.org/amigo/term/GO:0000077"," MRNIP  RBM38  MUC1  MAPK14  SYF2  TP53  RPS27L"
0.050579187323207,18,562,2.17460954412495,"GO:0010817 regulation of hormone levels "," http://amigo.geneontology.org/amigo/term/GO:0010817"," NNAT  SCT  SLC30A8  FFAR4  GAL  LRAT  EDN3  SULT1B1  SULT1A1  FAM3D  SRI  BIRC5  ACVR1C  ADCYAP1  NDUFAF2  GRP  VIP"
0.0511230199096257,4,36,7.54401582591494,"GO:0009954 proximal/distal pattern formation "," http://amigo.geneontology.org/amigo/term/GO:0009954"," HOXB9  HOXA11  DLX1  GREM1"
0.0511230199096257,4,36,7.54401582591494,"GO:0090025 regulation of monocyte chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0090025"," NBL1  GREM1"
0.0560117534739032,2,5,27.1584569732938,"GO:0038135 ERBB2-ERBB4 signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0038135"," EREG  NRG1"
0.0560117534739032,8,154,3.527072334194,"GO:0090101 negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0090101"," NBL1  GREM1  DAND5  GREM2  TP53  DLX1"
0.0560117534739032,2,5,27.1584569732938,"GO:2000301 negative regulation of synaptic vesicle exocytosis "," http://amigo.geneontology.org/amigo/term/GO:2000301"," RAP1A  RAP1B"
0.0608875810273439,4,38,7.1469623613931,"GO:0051973 positive regulation of telomerase activity "," http://amigo.geneontology.org/amigo/term/GO:0051973"," GREM1  PKIB"
0.0625439761207124,25,915,1.85508585883154,"GO:0140352 export from cell "," http://amigo.geneontology.org/amigo/term/GO:0140352"," NNAT  SCT  RAP1A  RAP1B  VIP  SLC30A8  STX19  FFAR4  GAL  EDN3  FAM3D  CKLF  SRI  BIRC5  RIMS4  GNAI2  ACVR1C  GRP  ADCYAP1  NDUFAF2  PLA2G10  P2RX4  GDNF"
0.0644414124185374,11,272,2.74579987781463,"GO:0071356 cellular response to tumor necrosis factor "," http://amigo.geneontology.org/amigo/term/GO:0071356"," SMPD4  FAS  TRAF3IP2  ASAH1  MAPK14  EDA2R  PID1  NKIRAS2  TP53  UBE2K  ZFAND6"
0.0655782837110957,8,159,3.41615810984827,"GO:0031570 DNA integrity checkpoint signaling "," http://amigo.geneontology.org/amigo/term/GO:0031570"," MRNIP  RBM38  MUC1  MAPK14  SYF2  TP53  RPS27L"
0.0656586122719073,15,443,2.29896644807791,"GO:0045860 positive regulation of protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0045860"," EREG  ADCYAP1  NRG1  BTC  EDN3  HMGA2  FGF13  GREM1  MOB2  MRNIP  CD86  RAP1A"
0.0681086166881135,10,235,2.8891975503504,"GO:0072593 reactive oxygen species metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072593"," PID1  HBG2  HBM  HBG1  HBD  SIRT5  GNAI2  TP53  TAFA4  MAPK14"
0.0682580465425901,6,94,4.3337963255256,"GO:1903312 negative regulation of mRNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1903312"," RBM38  GDNF  TRAF3IP2  HNRNPC  VIP  MAPK14"
0.0699988949419993,9,198,3.08618829241975,"GO:0030073 insulin secretion "," http://amigo.geneontology.org/amigo/term/GO:0030073"," NNAT  SLC30A8  FAM3D  SRI  BIRC5  ACVR1C  ADCYAP1  NDUFAF2  GAL"
0.0712200881550958,11,277,2.69623670312483,"GO:0097529 myeloid leukocyte migration "," http://amigo.geneontology.org/amigo/term/GO:0097529"," TAFA4  AKIRIN1  CMKLR1  EDN3  CKLF  P2RX4  NBL1  GREM1  P2RY12"
0.0742987078915873,3,20,10.1844213649852,"GO:0006977 DNA damage response signal transduction by p53 class mediator resulting in cell cycle arrest "," http://amigo.geneontology.org/amigo/term/GO:0006977"," RBM38  MUC1  TP53"
0.0742987078915873,3,20,10.1844213649852,"GO:0032310 prostaglandin secretion "," http://amigo.geneontology.org/amigo/term/GO:0032310"," PLA2G10  P2RX4"
0.0749320823655184,2,6,22.6320474777448,"GO:0009249 protein lipoylation "," http://amigo.geneontology.org/amigo/term/GO:0009249"," GCSH  NNAT"
0.0749320823655184,2,6,22.6320474777448,"GO:0030809 negative regulation of nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0030809"," RD3  PID1"
0.0749320823655184,2,6,22.6320474777448,"GO:0090370 negative regulation of cholesterol efflux "," http://amigo.geneontology.org/amigo/term/GO:0090370"," PLA2G10"
0.0749320823655184,2,6,22.6320474777448,"GO:1900372 negative regulation of purine nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1900372"," RD3  PID1"
0.0749320823655184,21,734,1.94253268541951,"GO:1901699 cellular response to nitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:1901699"," RAP1A  RAP1B  LYPD1  LY6G6D  PQBP1  P2RX4  TP53  RGS10  PID1  SLURP2  GNAI2  FOLR2  P2RY12  NSG2  AGTRAP"
0.0820739503502746,22,791,1.88838828512156,"GO:0001934 positive regulation of protein phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0001934"," EREG  FGF5  ADCYAP1  NRG1  BTC  MOB2  BIRC5  UBE2K  EDN3  HMGA2  FGF13  TP53  GREM1  FAS  ODAM  MRNIP  CD86  RAP1A  PTK6"
0.0820739503502746,3,21,9.69944891903349,"GO:0046851 negative regulation of bone remodeling "," http://amigo.geneontology.org/amigo/term/GO:0046851"," GREM1"
0.0825300416766599,5,69,4.92001032124887,"GO:0050994 regulation of lipid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0050994"," LGALS12  FABP1  SCT  BSCL2"
0.0845249114046008,4,43,6.31592022634739,"GO:0010665 regulation of cardiac muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010665"," NRG1  SIRT5  TP53  HAND2"
0.0845249114046008,4,43,6.31592022634739,"GO:0030279 negative regulation of ossification "," http://amigo.geneontology.org/amigo/term/GO:0030279"," RFLNA  GREM1"
0.0852911549783832,10,246,2.76000578996888,"GO:0060348 bone development "," http://amigo.geneontology.org/amigo/term/GO:0060348"," RFLNA  HOXA11  CCN4  MAPK14  RIPPLY2  RAB23  TP53  GREM1"
0.0877398701729021,27,1052,1.74258160237389,"GO:0008284 positive regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008284"," FLT3LG  CD86  EREG  FGF5  VIP  REG3A  BTC  CD209  EDN3  HMGA2  PID1  NRG1  CHP2  GREM1  GDNF  IL7  MAPK14  GNAI2  SYF2  ODAM  ZNF268  FOLR2  CCN4  BIRC5  IL5RA"
0.0881413531395598,38,1645,1.56842152733307,"GO:0009967 positive regulation of signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0009967"," TRAF3IP2  TNFSF10  EREG  EDA2R  ADCYAP1  F2RL2  BTC  BIRC5  LMO3  IL7  ING4  BCL2L14  EDN3  P2RX4  DKK2  CHP2  ARHGAP8  SCT  CCN4  GNAI2  RAP1A  RAP1B  GRP  ITM2C  NRG1  HAND2  GREM1  FFAR4  FAS  UBE2K  RAB29  TP53  CDKN2B  RAB34  CD86  P2RY12  PTK6"
0.0881413531395598,3,22,9.25856487725924,"GO:0015732 prostaglandin transport "," http://amigo.geneontology.org/amigo/term/GO:0015732"," PLA2G10  P2RX4"
0.0881413531395598,3,22,9.25856487725924,"GO:0032305 positive regulation of icosanoid secretion "," http://amigo.geneontology.org/amigo/term/GO:0032305"," PLA2G10  P2RX4"
0.0881413531395598,5,71,4.78141848121369,"GO:0032370 positive regulation of lipid transport "," http://amigo.geneontology.org/amigo/term/GO:0032370"," GAL  PLA2G10  LRAT  P2RX4"
0.0881413531395598,3,22,9.25856487725924,"GO:0048485 sympathetic nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0048485"," HAND2  PHOX2A  GDNF"
0.0881413531395598,4,44,6.17237658483949,"GO:0090278 negative regulation of peptide hormone secretion "," http://amigo.geneontology.org/amigo/term/GO:0090278"," FAM3D  ACVR1C  NDUFAF2  FFAR4"
0.0908280509729783,19,655,1.96950642172741,"GO:0097190 apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0097190"," FAS  BCL2L14  TNFSF10  LGALS12  P2RX4  TP53  NRG1  GDNF  RPS27L  MUC1  IL7  GNAI2  EDA2R  ITM2C  IL33  CASP12  GGCT  SST"
0.0908897697532619,13,377,2.34124629080119,"GO:0003002 regionalization "," http://amigo.geneontology.org/amigo/term/GO:0003002"," HOXB9  HOXA11  BARX1  TP53  PRKACB  DLX1  NBL1  GREM1  GDNF  GREM2  RIPPLY2"
0.0913968105020342,4,45,6.03521266073195,"GO:0002792 negative regulation of peptide secretion "," http://amigo.geneontology.org/amigo/term/GO:0002792"," FAM3D  ACVR1C  NDUFAF2  FFAR4"
0.0913968105020342,4,45,6.03521266073195,"GO:0031952 regulation of protein autophosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0031952"," NRG1  GREM1"
0.0913968105020342,2,7,19.398897838067,"GO:0042723 thiamine-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042723"," TPK1  THTPA"
0.0913968105020342,2,7,19.398897838067,"GO:0060455 negative regulation of gastric acid secretion "," http://amigo.geneontology.org/amigo/term/GO:0060455"," SCT"
0.0913968105020342,2,7,19.398897838067,"GO:0060676 ureteric bud formation "," http://amigo.geneontology.org/amigo/term/GO:0060676"," GDNF  GREM1"
0.0913968105020342,2,7,19.398897838067,"GO:0061181 regulation of chondrocyte development "," http://amigo.geneontology.org/amigo/term/GO:0061181"," RFLNA  HOXA11"
0.0913968105020342,2,7,19.398897838067,"GO:0071694 maintenance of protein location in extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0071694"," DAND5  NBL1"
0.0942085305910106,3,23,8.85601857824797,"GO:0023019 signal transduction involved in regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0023019"," DAND5  TRAF3IP2  FGF5"
0.0942085305910106,10,253,2.68364199340848,"GO:0045444 fat cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045444"," FFAR4  CCN4  MAPK14  LAMA4  LGALS12  CMKLR1  MB  LMO3  HMGA2  BSCL2"
0.0953452765049682,4,46,5.90401238549865,"GO:0010662 regulation of striated muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010662"," NRG1  SIRT5  TP53  HAND2"
0.0953452765049682,9,214,2.8554452425192,"GO:0042770 signal transduction in response to DNA damage "," http://amigo.geneontology.org/amigo/term/GO:0042770"," MRNIP  ING4  RBM38  TP53  RPS27L  MUC1  MAPK14  SYF2"
0.0953452765049682,4,46,5.90401238549865,"GO:0048246 macrophage chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0048246"," TAFA4  AKIRIN1  CMKLR1  CKLF"
0.0978975518959024,7,140,3.39480712166172,"GO:0002688 regulation of leukocyte chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0002688"," AKIRIN1  CMKLR1  EDN3  NBL1  GREM1"
0.099884123294632,11,298,2.50623344552208,"GO:0034612 response to tumor necrosis factor "," http://amigo.geneontology.org/amigo/term/GO:0034612"," SMPD4  FAS  TRAF3IP2  ASAH1  MAPK14  EDA2R  PID1  NKIRAS2  TP53  UBE2K  ZFAND6"
0.100879254857638,4,47,5.7783951007008,"GO:0010659 cardiac muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010659"," NRG1  SIRT5  TP53  HAND2"
0.100879254857638,5,75,4.52640949554896,"GO:2000134 negative regulation of G1/S transition of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:2000134"," RBM38  MUC1  TP53  CDKN2B  RPS27L"
0.10156406482169,6,107,3.80726032335894,"GO:0007200 phospholipase C-activating G protein-coupled receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007200"," VIP  F2RL2  CMKLR1  GRP  FFAR4  P2RY12"
0.10156406482169,3,24,8.4870178041543,"GO:0032303 regulation of icosanoid secretion "," http://amigo.geneontology.org/amigo/term/GO:0032303"," PLA2G10  P2RX4"
0.104710243036013,18,622,1.96484013472383,"GO:0051347 positive regulation of transferase activity "," http://amigo.geneontology.org/amigo/term/GO:0051347"," EREG  ADCYAP1  NRG1  BTC  RFC5  EDN3  HMGA2  GREM1  FGF13  MOB2  PKIB  MRNIP  CD86  RAP1A  P2RY12"
0.10497071167978,10,260,2.61139009358594,"GO:0002685 regulation of leukocyte migration "," http://amigo.geneontology.org/amigo/term/GO:0002685"," AKIRIN1  CMKLR1  EDN3  P2RX4  IL33  NBL1  GREM1  P2RY12"
0.10497071167978,2,8,16.9740356083086,"GO:0007217 tachykinin receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007217"," TAC1  TAC3"
0.10497071167978,2,8,16.9740356083086,"GO:0009992 cellular water homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0009992"," SCT"
0.10497071167978,3,25,8.14753709198813,"GO:0019755 one-carbon compound transport "," http://amigo.geneontology.org/amigo/term/GO:0019755"," HBG2  HBG1  HBD"
0.10497071167978,2,8,16.9740356083086,"GO:0030091 protein repair "," http://amigo.geneontology.org/amigo/term/GO:0030091"," MSRA"
0.10497071167978,2,8,16.9740356083086,"GO:0033313 meiotic cell cycle checkpoint signaling "," http://amigo.geneontology.org/amigo/term/GO:0033313"," TRIP13  NSUN2"
0.10497071167978,16,528,2.05745886161316,"GO:0033674 positive regulation of kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0033674"," EREG  ADCYAP1  NRG1  BTC  EDN3  HMGA2  FGF13  GREM1  MOB2  MRNIP  CD86  RAP1A  P2RY12"
0.10497071167978,2,8,16.9740356083086,"GO:0038134 ERBB2-EGFR signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0038134"," EREG  BTC"
0.10497071167978,23,876,1.78266127393195,"GO:0042327 positive regulation of phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0042327"," EREG  FGF5  ADCYAP1  NRG1  BTC  MOB2  BIRC5  UBE2K  EDN3  HMGA2  FGF13  TP53  GREM1  FAS  ODAM  MRNIP  CD86  RAP1A  PTK6  P2RY12"
0.10497071167978,2,8,16.9740356083086,"GO:0045955 negative regulation of calcium ion-dependent exocytosis "," http://amigo.geneontology.org/amigo/term/GO:0045955"," GNAI2  RAP1B"
0.10497071167978,3,25,8.14753709198813,"GO:0070935 3-prime-UTR-mediated mRNA stabilization "," http://amigo.geneontology.org/amigo/term/GO:0070935"," RBM38  HNRNPC  MAPK14"
0.10497071167978,2,8,16.9740356083086,"GO:0090186 regulation of pancreatic juice secretion "," http://amigo.geneontology.org/amigo/term/GO:0090186"," SCT"
0.10497071167978,2,8,16.9740356083086,"GO:0090238 positive regulation of arachidonic acid secretion "," http://amigo.geneontology.org/amigo/term/GO:0090238"," PLA2G10"
0.10497071167978,2,8,16.9740356083086,"GO:0090400 stress-induced premature senescence "," http://amigo.geneontology.org/amigo/term/GO:0090400"," MAPK14  TP53"
0.10497071167978,2,8,16.9740356083086,"GO:1905150 regulation of voltage-gated sodium channel activity "," http://amigo.geneontology.org/amigo/term/GO:1905150"," FGF13  GRP"
0.10497071167978,4,48,5.6580118694362,"GO:1990090 cellular response to nerve growth factor stimulus "," http://amigo.geneontology.org/amigo/term/GO:1990090"," STMN2  TAC1  RAB35  RAP1A"
0.106067063721171,4,49,5.54254223944771,"GO:1905521 regulation of macrophage migration "," http://amigo.geneontology.org/amigo/term/GO:1905521"," AKIRIN1  CMKLR1  P2RX4  P2RY12"
0.107260451863817,5,78,4.35231682264323,"GO:0034103 regulation of tissue remodeling "," http://amigo.geneontology.org/amigo/term/GO:0034103"," HAND2  TP53  GREM1"
0.10917654165776,16,534,2.03434134631414,"GO:0007346 regulation of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0007346"," EREG  BTG3  MRNIP  BTC  BIRC5  ANAPC10  EDN3  RBM38  MUC1  SYF2  TP53  CDKN2B  TRIP13  ZNF268  RPS27L"
0.109335412098184,4,50,5.43169139465875,"GO:0010658 striated muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010658"," NRG1  SIRT5  TP53  HAND2"
0.109335412098184,5,79,4.29722420463509,"GO:0030330 DNA damage response signal transduction by p53 class mediator "," http://amigo.geneontology.org/amigo/term/GO:0030330"," ING4  RBM38  TP53  RPS27L  MUC1"
0.109335412098184,4,50,5.43169139465875,"GO:0045668 negative regulation of osteoblast differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045668"," HAND2  GREM1"
0.109335412098184,4,50,5.43169139465875,"GO:0061383 trabecula morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0061383"," NRG1  GREM1"
0.109335412098184,4,50,5.43169139465875,"GO:0140353 lipid export from cell "," http://amigo.geneontology.org/amigo/term/GO:0140353"," GAL  PLA2G10  P2RX4"
0.109335412098184,4,50,5.43169139465875,"GO:1990089 response to nerve growth factor "," http://amigo.geneontology.org/amigo/term/GO:1990089"," STMN2  TAC1  RAB35  RAP1A"
0.109335412098184,5,79,4.29722420463509,"GO:2000573 positive regulation of DNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2000573"," RFC5  GREM1  PKIB"
0.110571482283368,3,26,7.83417028075782,"GO:0034104 negative regulation of tissue remodeling "," http://amigo.geneontology.org/amigo/term/GO:0034104"," GREM1"
0.110571482283368,3,26,7.83417028075782,"GO:1903077 negative regulation of protein localization to plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:1903077"," PID1  LYPD1  ANXA13"
0.110571482283368,3,26,7.83417028075782,"GO:2000193 positive regulation of fatty acid transport "," http://amigo.geneontology.org/amigo/term/GO:2000193"," PLA2G10  P2RX4"
0.111482572472262,39,1752,1.51138673224666,"GO:1901700 response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901700"," CD86  RAP1A  RAP1B  LYPD1  SLC30A8  REG3A  LY6G6D  MAPK14  P2RX4  TP53  RGS10  PID1  FABP1  SLURP2  HOXA11  GAL  SRI  BIRC5  MAP1LC3A  OGG1  GNAI2  LRAT  ACVR1C  EREG  SST  HAND2  NDUFAF2  FOLR2  P2RY12  NSG2  AGTRAP  PTK6  ZFAND1"
0.112776821453855,40,1810,1.50046723609358,"GO:0010941 regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0010941"," FAS  BIRC5  CCN4  ING4  BCL2L14  TNFSF10  VIP  GDNF  AGR3  HBG2  HBG1  HBD  HTATIP2  ACVR1C  TP53  HMGA2  NRG1  FABP1  MUC1  GAL  IL7  ASAH1  OGG1  GNAI2  SIRT5  ITM2C  DLX1  RASSF3  HAND2  BTC  FFAR4  BCL2L15  CASP12  ZFAND6  ZNF268  GREM1  RAB29"
0.114270840737024,12,355,2.29508087098257,"GO:0060326 cell chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0060326"," TAFA4  AKIRIN1  CMKLR1  EDN3  HOXB9  CKLF  NBL1  GREM1  CCL15-CCL14  P2RX4"
0.117906114089983,13,402,2.19564639709465,"GO:0007178 transmembrane receptor protein serine/threonine kinase signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007178"," ACVR1C  NREP  NBL1  GREM1  DAND5  GREM2  MAPK14  TP53  RBM14  DLX1  CDKN2B"
0.117906114089983,23,892,1.7506852869556,"GO:0032880 regulation of protein localization "," http://amigo.geneontology.org/amigo/term/GO:0032880"," NNAT  TMEM35A  ADCYAP1  VIP  RAP1A  RABGAP1L  PID1  RIC3  CHP2  FAM3D  SRI  BIRC5  MAPK14  ACVR1C  LYPD1  NDUFAF2  SLC30A8  ZFAND1  RAB23  RAB29  UBAC2  HDAC8  ANXA13"
0.117906114089983,11,313,2.38612641139163,"GO:0060485 mesenchyme development "," http://amigo.geneontology.org/amigo/term/GO:0060485"," DAND5  GDNF  HAND1  FAM172A  EDN3  HAND2  HMGA2  GREM1  NRG1"
0.119655827976358,4,52,5.22278018717188,"GO:0031648 protein destabilization "," http://amigo.geneontology.org/amigo/term/GO:0031648"," SERF2  SERF1A  SERF1B"
0.119655827976358,4,52,5.22278018717188,"GO:0043392 negative regulation of DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0043392"," HAND1  HMGA2  SRI  HAND2"
0.119655827976358,2,9,15.0880316518299,"GO:0046469 platelet activating factor metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046469"," PLA2G10"
0.119655827976358,2,9,15.0880316518299,"GO:0090237 regulation of arachidonic acid secretion "," http://amigo.geneontology.org/amigo/term/GO:0090237"," PLA2G10"
0.119655827976358,2,9,15.0880316518299,"GO:1904141 positive regulation of microglial cell migration "," http://amigo.geneontology.org/amigo/term/GO:1904141"," P2RX4  P2RY12"
0.120811904436187,25,1001,1.69570785297788,"GO:0031175 neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0031175"," STMN4  MAP4  EFNA2  STMN2  MNX1  NREP  ADCYAP1  GPM6A  CHODL  GAP43  PLA2G10  RAB29  ITM2C  GDNF  PQBP1  RAB35  RAP1A  EDN3  RAB17  TSPAN2  C21orf91  NBL1  PTK6  FGF13"
0.123505244399789,20,745,1.82271523310696,"GO:0043269 regulation of ion transport "," http://amigo.geneontology.org/amigo/term/GO:0043269"," FGF13  VIP  KCNIP4  NKAIN2  PIRT  GSTO1  GAL  SRI  P2RX4  GDNF  PLA2G10  FXYD5  FXYD3  RCVRN  GNAI2  EDN3  GRP  FXYD6  P2RY12"
0.123766910812234,5,83,4.09012906224304,"GO:0031279 regulation of cyclase activity "," http://amigo.geneontology.org/amigo/term/GO:0031279"," RCVRN  RD3  MAPK14  GNAI2  ADCYAP1"
0.123766910812234,30,1272,1.60132411399138,"GO:1901701 cellular response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901701"," CD86  RAP1A  RAP1B  LYPD1  LY6G6D  MAPK14  P2RX4  TP53  RGS10  PID1  FABP1  SLURP2  SRI  BIRC5  MAP1LC3A  GNAI2  HAND2  NDUFAF2  FOLR2  P2RY12  NSG2  AGTRAP  PTK6  ZFAND1"
0.123766910812234,5,83,4.09012906224304,"GO:1902807 negative regulation of cell cycle G1/S phase transition "," http://amigo.geneontology.org/amigo/term/GO:1902807"," RBM38  MUC1  TP53  CDKN2B  RPS27L"
0.126078633384132,38,1718,1.50177730643941,"GO:0044093 positive regulation of molecular function "," http://amigo.geneontology.org/amigo/term/GO:0044093"," FAS  TBC1D15  EDN3  EREG  ADCYAP1  RABGAP1L  NRG1  BTC  PIRT  GAL  RFC5  TNFSF10  EDA2R  GSTO1  RGS10  HMGA2  HAND2  PPP1R14D  CHP2  GREM1  GDNF  RPS27L  RCVRN  GNAI2  FGF13  FABP1  MOB2  ODAM  MAPK14  ACVR1C  PKIB  MRNIP  CD86  RAP1A  P2RY12"
0.126078633384132,3,28,7.27458668927512,"GO:0060343 trabecula formation "," http://amigo.geneontology.org/amigo/term/GO:0060343"," GREM1"
