"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.103506352399055,6,105,4.1376130198915,"GO:0090288 negative regulation of cellular response to growth factor stimulus "," http://amigo.geneontology.org/amigo/term/GO:0090288"," NBL1  GREM1  DAND5  DLX1"
0.110250027169756,3,23,9.44455145844799,"GO:0023019 signal transduction involved in regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0023019"," DAND5  TRAF3IP2  FGF5"
0.110250027169756,6,107,4.06027445877203,"GO:0030510 regulation of BMP signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030510"," NBL1  GREM1  DAND5  DLX1"
0.110250027169756,2,7,20.6880650994575,"GO:0042723 thiamine-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042723"," TPK1  THTPA"
0.110250027169756,2,7,20.6880650994575,"GO:0060455 negative regulation of gastric acid secretion "," http://amigo.geneontology.org/amigo/term/GO:0060455"," SCT"
0.110250027169756,2,7,20.6880650994575,"GO:0060676 ureteric bud formation "," http://amigo.geneontology.org/amigo/term/GO:0060676"," GDNF  GREM1"
0.110250027169756,2,7,20.6880650994575,"GO:0071694 maintenance of protein location in extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0071694"," DAND5  NBL1"
0.110250027169756,5,75,4.82721518987342,"GO:2000134 negative regulation of G1/S transition of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:2000134"," RBM38  MUC1  TP53  CDKN2B  RPS27L"
0.116656386567324,12,355,2.44760206810483,"GO:0060326 cell chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0060326"," TAFA4  CCL11  AKIRIN1  EDN3  HOXB9  CKLF  NBL1  GREM1  CCL15-CCL14  P2RX4"
0.117442963495886,13,402,2.34155960702815,"GO:0007178 transmembrane receptor protein serine/threonine kinase signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007178"," ACVR1C  NREP  NBL1  GREM1  DAND5  FUT8  MAPK14  TP53  RBM14  DLX1  CDKN2B"
0.119384863669259,3,24,9.05102848101266,"GO:0030502 negative regulation of bone mineralization "," http://amigo.geneontology.org/amigo/term/GO:0030502"," GREM1"
0.119384863669259,3,24,9.05102848101266,"GO:0032303 regulation of icosanoid secretion "," http://amigo.geneontology.org/amigo/term/GO:0032303"," PLA2G10  P2RX4"
0.119832605007026,4,48,6.03401898734177,"GO:1990090 cellular response to nerve growth factor stimulus "," http://amigo.geneontology.org/amigo/term/GO:1990090"," STMN2  TAC1  RAB35  RAP1A"
0.120808263865478,2,8,18.1020569620253,"GO:0007217 tachykinin receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007217"," TAC1  TAC3"
0.120808263865478,2,8,18.1020569620253,"GO:0009992 cellular water homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0009992"," SCT"
0.120808263865478,3,25,8.68898734177215,"GO:0019755 one-carbon compound transport "," http://amigo.geneontology.org/amigo/term/GO:0019755"," HBG2  HBG1  HBD"
0.120808263865478,2,8,18.1020569620253,"GO:0030091 protein repair "," http://amigo.geneontology.org/amigo/term/GO:0030091"," MSRA"
0.120808263865478,5,79,4.58279923089249,"GO:0030330 DNA damage response signal transduction by p53 class mediator "," http://amigo.geneontology.org/amigo/term/GO:0030330"," ING4  RBM38  TP53  RPS27L  MUC1"
0.120808263865478,2,8,18.1020569620253,"GO:0033313 meiotic cell cycle checkpoint signaling "," http://amigo.geneontology.org/amigo/term/GO:0033313"," TRIP13  NSUN2"
0.120808263865478,5,78,4.64155306718598,"GO:0034103 regulation of tissue remodeling "," http://amigo.geneontology.org/amigo/term/GO:0034103"," HAND2  TP53  GREM1"
0.120808263865478,2,8,18.1020569620253,"GO:0038134 ERBB2-EGFR signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0038134"," EREG  BTC"
0.120808263865478,4,50,5.7926582278481,"GO:0045668 negative regulation of osteoblast differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045668"," HAND2  GREM1"
0.120808263865478,2,8,18.1020569620253,"GO:0045955 negative regulation of calcium ion-dependent exocytosis "," http://amigo.geneontology.org/amigo/term/GO:0045955"," GNAI2  RAP1B"
0.120808263865478,6,111,3.91395826205953,"GO:0051588 regulation of neurotransmitter transport "," http://amigo.geneontology.org/amigo/term/GO:0051588"," GPM6B  RAP1A  RAP1B  GDNF  CHRNA5  CHRNB4"
0.120808263865478,11,313,2.5446981032879,"GO:0060485 mesenchyme development "," http://amigo.geneontology.org/amigo/term/GO:0060485"," DAND5  GDNF  FOXF1  HAND1  FAM172A  EDN3  HAND2  HMGA2  GREM1"
0.120808263865478,3,25,8.68898734177215,"GO:0070935 3-prime-UTR-mediated mRNA stabilization "," http://amigo.geneontology.org/amigo/term/GO:0070935"," RBM38  HNRNPC  MAPK14"
0.120808263865478,10,272,2.66206720029784,"GO:0071356 cellular response to tumor necrosis factor "," http://amigo.geneontology.org/amigo/term/GO:0071356"," CCL11  SMPD4  FAS  TRAF3IP2  MAPK14  TNFRSF19  PID1  TP53  UBE2K  ZFAND6"
0.120808263865478,2,8,18.1020569620253,"GO:0090186 regulation of pancreatic juice secretion "," http://amigo.geneontology.org/amigo/term/GO:0090186"," SCT"
0.120808263865478,2,8,18.1020569620253,"GO:0090238 positive regulation of arachidonic acid secretion "," http://amigo.geneontology.org/amigo/term/GO:0090238"," PLA2G10"
0.120808263865478,2,8,18.1020569620253,"GO:0090400 stress-induced premature senescence "," http://amigo.geneontology.org/amigo/term/GO:0090400"," MAPK14  TP53"
0.120808263865478,5,79,4.58279923089249,"GO:0097006 regulation of plasma lipoprotein particle levels "," http://amigo.geneontology.org/amigo/term/GO:0097006"," PLA2G10  ANXA2  PRKACB  CES3"
0.120808263865478,7,147,3.44801084990958,"GO:0098754 detoxification "," http://amigo.geneontology.org/amigo/term/GO:0098754"," MGST2  ALOX5AP  GSTO1  FABP1  HBG2  HBG1  HBD"
0.120808263865478,4,50,5.7926582278481,"GO:0140353 lipid export from cell "," http://amigo.geneontology.org/amigo/term/GO:0140353"," GAL  PLA2G10  P2RX4"
0.120808263865478,4,50,5.7926582278481,"GO:1990089 response to nerve growth factor "," http://amigo.geneontology.org/amigo/term/GO:1990089"," STMN2  TAC1  RAB35  RAP1A"
0.120808263865478,5,79,4.58279923089249,"GO:2000573 positive regulation of DNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2000573"," RFC5  GREM1  PKIB"
0.125058264488093,16,562,2.06144420919861,"GO:0001501 skeletal system development "," http://amigo.geneontology.org/amigo/term/GO:0001501"," HOXB9  HMGA2  ANXA2  CCN4  MAPK14  HAND1  CDX1  HOXD13  DLX1  HAND2  RIPPLY2  RAB23  TP53  GREM1"
0.125058264488093,3,26,8.35479552093476,"GO:0034104 negative regulation of tissue remodeling "," http://amigo.geneontology.org/amigo/term/GO:0034104"," GREM1"
0.125058264488093,10,277,2.61401544577983,"GO:0097529 myeloid leukocyte migration "," http://amigo.geneontology.org/amigo/term/GO:0097529"," TAFA4  CCL11  AKIRIN1  EDN3  CKLF  P2RX4  NBL1  GREM1"
0.125058264488093,3,26,8.35479552093476,"GO:1903077 negative regulation of protein localization to plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:1903077"," PID1  LYPD1  ANXA13"
0.125058264488093,3,26,8.35479552093476,"GO:2000193 positive regulation of fatty acid transport "," http://amigo.geneontology.org/amigo/term/GO:2000193"," PLA2G10  P2RX4"
0.127546779728457,6,116,3.74525316455696,"GO:0032368 regulation of lipid transport "," http://amigo.geneontology.org/amigo/term/GO:0032368"," GAL  ANXA2  PLA2G10  LRAT  P2RX4"
0.128342712967489,4,52,5.56986368062317,"GO:0031648 protein destabilization "," http://amigo.geneontology.org/amigo/term/GO:0031648"," SERF2  SERF1A  SERF1B"
0.128342712967489,7,154,3.2912830840046,"GO:0032147 activation of protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0032147"," EREG  GREM1  BTC  MOB2  CD86"
0.128342712967489,4,52,5.56986368062317,"GO:0043392 negative regulation of DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0043392"," HAND1  HMGA2  SRI  HAND2"
0.128342712967489,7,154,3.2912830840046,"GO:0090101 negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0090101"," NBL1  GREM1  DAND5  TP53  DLX1"
0.128342712967489,29,1272,1.65081651540482,"GO:1901701 cellular response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901701"," GNAO1  CD86  RAP1A  RAP1B  HRH4  LYPD1  LY6G6D  MAPK14  P2RX4  TP53  RGS10  PID1  FABP1  SLURP2  SRI  MAP1LC3A  GNAI2  HAND2  NDUFAF2  NSG2  AGTRAP  PTK6  ZFAND1"
0.128342712967489,7,154,3.2912830840046,"GO:1903531 negative regulation of secretion by cell "," http://amigo.geneontology.org/amigo/term/GO:1903531"," RAP1A  RAP1B  FAM3D  FOXF1  GNAI2  ACVR1C  NDUFAF2"
0.13021589928557,5,83,4.36194143663261,"GO:1902807 negative regulation of cell cycle G1/S phase transition "," http://amigo.geneontology.org/amigo/term/GO:1902807"," RBM38  MUC1  TP53  CDKN2B  RPS27L"
0.131963251838601,18,672,1.93950610307414,"GO:0006935 chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0006935"," TAFA4  GAP43  CCL11  AKIRIN1  PLA2G10  EDN3  HOXB9  CKLF  CMTM1  P2RX4  NBL1  GREM1  GDNF  CCL15-CCL14  MAPK14"
0.134127935293226,25,1052,1.72072784810127,"GO:0008284 positive regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008284"," CD86  EREG  FGF5  VIP  REG3A  BTC  HHLA2  CD46  EDN3  HMGA2  PID1  GREM1  GDNF  CCL11  FOXF1  IL7  MAPK14  GNAI2  SYF2  ODAM  ZNF268  CCN4  IL5RA"
0.134580958245511,5,84,4.31001356238698,"GO:0033555 multicellular organismal response to stress "," http://amigo.geneontology.org/amigo/term/GO:0033555"," TAC1  GRP  P2RX4  LYPD1  PIRT"
0.136143396811776,8,198,2.92558496355965,"GO:0030073 insulin secretion "," http://amigo.geneontology.org/amigo/term/GO:0030073"," NNAT  SLC30A8  FAM3D  SRI  ACVR1C  ADCYAP1  NDUFAF2  GAL"
0.136143396811776,2,9,16.0907172995781,"GO:0035095 behavioral response to nicotine "," http://amigo.geneontology.org/amigo/term/GO:0035095"," CHRNB4  CHRNA5"
0.136143396811776,18,676,1.92802973560033,"GO:0042330 taxis "," http://amigo.geneontology.org/amigo/term/GO:0042330"," TAFA4  GAP43  CCL11  AKIRIN1  PLA2G10  EDN3  HOXB9  CKLF  CMTM1  P2RX4  NBL1  GREM1  GDNF  CCL15-CCL14  MAPK14"
0.136143396811776,2,9,16.0907172995781,"GO:0046469 platelet activating factor metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046469"," PLA2G10"
0.136143396811776,2,9,16.0907172995781,"GO:0090237 regulation of arachidonic acid secretion "," http://amigo.geneontology.org/amigo/term/GO:0090237"," PLA2G10"
0.136397382005674,3,28,7.75802441229656,"GO:0043931 ossification involved in bone maturation "," http://amigo.geneontology.org/amigo/term/GO:0043931"," GREM1"
0.136397382005674,13,425,2.2148399106478,"GO:0045786 negative regulation of cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0045786"," TRIP13  BTG3  PTTG2  RBM38  TP53  MUC1  NSUN2  MAPK14  SYF2  ADCYAP1  CDKN2B  RPS27L  RBM14"
0.136397382005674,3,28,7.75802441229656,"GO:0060343 trabecula formation "," http://amigo.geneontology.org/amigo/term/GO:0060343"," GREM1"
0.136397382005674,37,1752,1.52916919542223,"GO:1901700 response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901700"," GNAO1  CD86  RAP1A  RAP1B  HRH4  LYPD1  SLC30A8  REG3A  LY6G6D  MAPK14  P2RX4  TP53  RGS10  PID1  FABP1  SLURP2  GAL  SRI  MAP1LC3A  GNAI2  LRAT  ACVR1C  EREG  HOXD13  SST  HAND2  NDUFAF2  NSG2  AGTRAP  PTK6  ZFAND1"
0.136397382005674,3,28,7.75802441229656,"GO:1904376 negative regulation of protein localization to cell periphery "," http://amigo.geneontology.org/amigo/term/GO:1904376"," PID1  LYPD1  ANXA13"
0.138458235176636,6,121,3.59049063709593,"GO:0002062 chondrocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0002062"," HMGA2  CCN4  MAPK14  GREM1"
0.147413578030599,3,29,7.49050632911392,"GO:0031954 positive regulation of protein autophosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0031954"," GREM1"
0.147413578030599,3,29,7.49050632911392,"GO:0048265 response to pain "," http://amigo.geneontology.org/amigo/term/GO:0048265"," TAC1  P2RX4  PIRT"
0.147413578030599,3,29,7.49050632911392,"GO:0050996 positive regulation of lipid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0050996"," FABP1  SCT"
0.150625972601416,11,337,2.3634733125493,"GO:0010948 negative regulation of cell cycle process "," http://amigo.geneontology.org/amigo/term/GO:0010948"," TRIP13  PTTG2  RBM38  TP53  MUC1  NSUN2  MAPK14  SYF2  CDKN2B  RPS27L  RBM14"
0.150625972601416,6,124,3.50362392813393,"GO:0051224 negative regulation of protein transport "," http://amigo.geneontology.org/amigo/term/GO:0051224"," FAM3D  ACVR1C  NDUFAF2  RAB23  UBAC2  ANXA13"
0.150625972601416,6,124,3.50362392813393,"GO:0070664 negative regulation of leukocyte proliferation "," http://amigo.geneontology.org/amigo/term/GO:0070664"," CD86  GAL  IL33  GREM1"
0.150940047791665,8,204,2.83953834698436,"GO:0071897 DNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0071897"," RFC5  ING4  TP53  GREM1  HNRNPC  PKIB"
0.152118726967586,3,30,7.24082278481013,"GO:0002092 positive regulation of receptor internalization "," http://amigo.geneontology.org/amigo/term/GO:0002092"," GREM1"
0.152118726967586,2,10,14.4816455696203,"GO:0003211 cardiac ventricle formation "," http://amigo.geneontology.org/amigo/term/GO:0003211"," HAND2  HAND1"
0.152118726967586,38,1836,1.49864523868619,"GO:0023056 positive regulation of signaling "," http://amigo.geneontology.org/amigo/term/GO:0023056"," NNAT  TRAF3IP2  SCT  TNFSF10  EREG  TNFRSF19  ADCYAP1  CCL11  BTC  LRRC19  LMO3  GAL  IL7  ING4  EDN3  P2RX4  DKK2  ANXA2  ARHGAP8  SRI  CCN4  GNAI2  RAP1A  CHRNB4  RAP1B  GRP  HAND2  SLC30A8  GREM1  FAS  UBE2K  RAB29  RNF146  TP53  CDKN2B  CD86  PTK6"
0.152118726967586,4,57,5.08127914723518,"GO:0032330 regulation of chondrocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0032330"," CCN4  GREM1"
0.152118726967586,3,30,7.24082278481013,"GO:0033688 regulation of osteoblast proliferation "," http://amigo.geneontology.org/amigo/term/GO:0033688"," GREM1"
0.152118726967586,2,10,14.4816455696203,"GO:0038130 ERBB4 signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0038130"," EREG  BTC"
0.152118726967586,3,30,7.24082278481013,"GO:0042744 hydrogen peroxide catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042744"," HBG2  HBG1  HBD"
0.152118726967586,2,10,14.4816455696203,"GO:0060536 cartilage morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0060536"," HAND1  HAND2"
0.152118726967586,2,10,14.4816455696203,"GO:0072172 mesonephric tubule formation "," http://amigo.geneontology.org/amigo/term/GO:0072172"," GDNF  GREM1"
0.16383617078391,3,31,7.00724785626786,"GO:0007271 synaptic transmission cholinergic "," http://amigo.geneontology.org/amigo/term/GO:0007271"," CHRNA5  LYPD1  CHRNB4"
0.16383617078391,10,298,2.42980630362756,"GO:0034612 response to tumor necrosis factor "," http://amigo.geneontology.org/amigo/term/GO:0034612"," CCL11  SMPD4  FAS  TRAF3IP2  MAPK14  TNFRSF19  PID1  TP53  UBE2K  ZFAND6"
0.16383617078391,3,31,7.00724785626786,"GO:0070977 bone maturation "," http://amigo.geneontology.org/amigo/term/GO:0070977"," GREM1"
0.165661041979604,4,59,4.90903239648144,"GO:0048260 positive regulation of receptor-mediated endocytosis "," http://amigo.geneontology.org/amigo/term/GO:0048260"," ANXA2  GREM1"
0.174306746534378,6,130,3.3419182083739,"GO:1904950 negative regulation of establishment of protein localization "," http://amigo.geneontology.org/amigo/term/GO:1904950"," FAM3D  ACVR1C  NDUFAF2  RAB23  UBAC2  ANXA13"
0.174447852327876,8,212,2.73238595653212,"GO:0051216 cartilage development "," http://amigo.geneontology.org/amigo/term/GO:0051216"," HMGA2  CCN4  MAPK14  HAND1  HAND2  GREM1"
0.174822955776181,2,11,13.1651323360184,"GO:0046929 negative regulation of neurotransmitter secretion "," http://amigo.geneontology.org/amigo/term/GO:0046929"," RAP1A  RAP1B"
0.174822955776181,2,11,13.1651323360184,"GO:0060315 negative regulation of ryanodine-sensitive calcium-release channel activity "," http://amigo.geneontology.org/amigo/term/GO:0060315"," SRI  GSTO1"
0.17764147645193,5,94,3.85150148128198,"GO:0046849 bone remodeling "," http://amigo.geneontology.org/amigo/term/GO:0046849"," IL7  MITF  GREM1"
0.182197350020308,7,172,2.94684648219017,"GO:0048771 tissue remodeling "," http://amigo.geneontology.org/amigo/term/GO:0048771"," HAND2  IL7  TP53  MITF  GREM1"
0.182848339320793,5,95,3.81095936042638,"GO:0002548 monocyte chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0002548"," CCL11  NBL1  GREM1"
0.182848339320793,5,95,3.81095936042638,"GO:0009953 dorsal/ventral pattern formation "," http://amigo.geneontology.org/amigo/term/GO:0009953"," PRKACB  NBL1  GREM1"
0.18495684896352,3,33,6.58256616800921,"GO:0038083 peptidyl-tyrosine autophosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0038083"," GREM1"
0.18495684896352,3,33,6.58256616800921,"GO:0070168 negative regulation of biomineral tissue development "," http://amigo.geneontology.org/amigo/term/GO:0070168"," GREM1"
0.188881291461774,7,174,2.9129746835443,"GO:0030178 negative regulation of Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030178"," DKK2  GREM1  MAPK14  BARX1  UBAC2"
0.194894635651075,8,219,2.64504941910872,"GO:0000075 cell cycle checkpoint signaling "," http://amigo.geneontology.org/amigo/term/GO:0000075"," TRIP13  RBM38  MUC1  NSUN2  MAPK14  SYF2  TP53  RPS27L"
0.194894635651075,2,12,12.0680379746835,"GO:0003337 mesenchymal to epithelial transition involved in metanephros morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0003337"," GREM1  GDNF"
0.194894635651075,19,772,1.78206778382633,"GO:0008285 negative regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008285"," CD86  VIP  CDKN2B  BTG3  AKIRIN1  ING4  RBM38  RERG  TP53  GAL  EREG  IL33  ZNF268  ACVR1C  GREM1  SPEG  SST"
0.194894635651075,2,12,12.0680379746835,"GO:0060453 regulation of gastric acid secretion "," http://amigo.geneontology.org/amigo/term/GO:0060453"," SCT"
0.194894635651075,3,34,6.38896128071482,"GO:0110150 negative regulation of biomineralization "," http://amigo.geneontology.org/amigo/term/GO:0110150"," GREM1"
0.194894635651075,2,12,12.0680379746835,"GO:1903441 protein localization to ciliary membrane "," http://amigo.geneontology.org/amigo/term/GO:1903441"," BBIP1  RAB29"
0.194894635651075,3,34,6.38896128071482,"GO:1905476 negative regulation of protein localization to membrane "," http://amigo.geneontology.org/amigo/term/GO:1905476"," PID1  LYPD1  ANXA13"
0.197450528859632,6,136,3.19448064035741,"GO:0007368 determination of left/right symmetry "," http://amigo.geneontology.org/amigo/term/GO:0007368"," DAND5  CC2D2A  FOXF1  HAND1  HAND2  RIPPLY2"
